6265,S,Always (100%),10/22/08 X360,Multiplayer,1st Party Standards,TCR 081 - Player Match: Clients are returned to the old Player Match menu when the game ends normally,"Summary:
Clients are returned to the old Player Match menu when the game ends normally

Steps to Reproduce:
1) During gameplay, Player Match, with the Player as a Client.
2) The match ends.
3) The End of Match Results Screen appears.
4) The Player presses the A (Continue) button.
5) A loading screen appears, and the old Player Match appears that has options ""Join Game"" and ""Create Game"".

Expected Results:
After a game ends, the clients must be returned to the correct Player Match Menu, with the options ""Quick Match"", ""Custom Match"" and ""Create Game"".

Games must have a Quick Match and a Custom Match option for both Standard and Ranked game session options. The Quick Match option must allow the player to enter the game session using a sequence of default button presses. This is a violation of TCR 081.",,39745,39745,,AMP QA (E)\Xbox 360,,6. Dev - Open
6264,B,Frequently (90%-99%),10/22/08 X360,Multiplayer,Menu/GUI,"Frequently (90% - 99%) - Menu/GUI - Multiplayer: In the Your Gear Menu in Xbox LIVE and System Link matches, the menu is extremely laggy and skips over items","Summary:
Frequently, in the Your Gear Menu in Xbox LIVE Player Match and System Link games, the menu is extremely laggy and skips over items when users scroll through the available gear options. Only menus with two available items do not have any skipping.

Steps to Reproduce:
1) From the Main Menu, select Multiplayer,
2) Select either System Link or an Xbox LIVE Player Match and host a game,
3) Choose any location, game type, round limit, and available gear options,
4) In the Lobby, press the [Left Stick] to access the Your Gear Menu,
5) Scroll through all the available gear options by pressing up, down, left, and right on the [Directional Pad],
6) Observe that it takes a long time for gear to appear on the user's character; additionally, gear is often skipped over as the user scrolls through the menu.

Expected Results:
The Your Gear Menu in the pre-game Lobby must function correctly.

NOTE(1): Screenshot attached.",,39745,39746,,AMP QA (E)\Xbox 360,,6. Dev - Open
6263,A,Occasionally (1%-9%),10/23/08 PS3,Multiplayer,Gameplay,Occasionally - Gameplay - Multiplayer: All User's experienced an infinite load screen after the Host spammed X from the Lobby until a minute after viewing the load screen.,"Summary:
Occasionally, Host started a match, began spamming X to start the match and continued to spam X while the loading screen appeared, game was caught in an infinite load screen.

Steps to Reproduce:
1) Selected Multiplayer,
2) Selected Local Network,
3) Selected to Create a match,
4) As another Client joined the match and pressed X to enter gameplay,
5) The Host began spamming X, and continued to do so until the Loading screen,
6) Observed the game was stuck on an infinite load screen.

Expected Results:
Game must load properly into multiplayer matches.","[John Hart (AMP QA Lead) -- 10/29/2008 04:19:02 AM]
Verified in the 10/28 build",39745,39750,,AMP QA (E)\PS3,,6. Dev - Open
6260,S,Always (100%),10/22/08 X360,Multiplayer,1st Party Standards,"TCR 081 - Player Match: During Player Match Gameplay, the match still appears joinable on the Player Match Games List.","Summary:
During Player Match Gameplay, the match still appears joinable on the Player Match Games List.

Steps to Reproduce:
1) From the Player Match Menu, with a Player Match game currently in gameplay.
2) The Player selects Custom Match.
3) The Custom Match Menu appears.
4) The Player changes the filters to a Player Match that is in gameplay.
5) The Player presses the A (Search) button.
6) The Games List appears, and the Player Match that is currently in gameplay appears on the Player Match Games List.

Expected Results:
A Custom Match game search must only return available Player Match games that are joinable.

Games must have a Quick Match and a Custom Match option for both Standard and Ranked game session options. The Quick Match option must allow the player to enter the game session using a sequence of default button presses. This is a violation of TCR 081.

Notes:
1) The Player's game also appears Joinable to Friends or Players that attempt to Join Session in Progress. The Join does not succeed (the game is not joinable once gameplay begins)
2) This is related to TCR 115. 
3) This is related to issue 6141.",,39745,39745,,AMP QA (E)\Xbox 360,,6. Dev - Open
6257,S,Always (100%),10/22/08 X360,Multiplayer,1st Party Standards,TCR 103 - System Link Games List: Only one System Link game is listed at a time,"Summary:
Only one System Link game is listed at a time

Steps to Reproduce:
1) From the System Link Menu, with at least two joinable System Link present.
2) The Player selects Join Game.
3) The Games List appears, and only one System Link game appears on the Games List.

Expected Results:
The game must list all joinable System Link games at the time of the search.

The game must discover sessions for system link play in no more than three seconds. This is a violation of TCR 103.",,39745,39745,,AMP QA (E)\Xbox 360,,6. Dev - Open
6256,B,Always (100%),10/22/08 X360,Multiplayer,1st Party Standards,"TCR 014 - System Link Games List: The game name always appears as ""SV_PAINTBALL""","Summary:
The game name always appears as ""SV_PAINTBALL""

Steps to Reproduce:
1) From the System Link Menu, with a joinable System Link present.
2) The Player selects Join Game.
3) The Games List appears, and the following text appears as the game name:

""SV_Paintball""

Expected Results:
The System Link game name must not contain debug text, and must appear as the Game Type; ""Capture The Flag"", ""Center Flag"", or ""Elimination"". 

Games must not output debug information via the network, on-screen messages, or a file on any storage device. This is a violation of TCR 014.",,39745,39745,,AMP QA (E)\Xbox 360,,6. Dev - Open
6252,B,Frequently (90%-99%),10/22/08 X360,Gameplay,Video/Graphic,Frequently - Video/Graphic - Gameplay: When the User's Character Slides or Jumps while running the arm holding the marker keeps moving as if the User's Character is running,"Summary:
Frequently, during gameplay, if the User's Character Slides or Jumps while running the arm holding the marker keeps moving as if the User's Character is running, distorting the view of the User.

Steps to Reproduce:
1) From the initial start of any level,
2) During gameplay Press and hold the Left Bumper while tilting the Left Analogue Stick forward, 
3) Proceed to run towards a bunker until a the ""Press A Button to slide or jump"" prompt appears,
4) Press the A Button to slide or jump.
5) Observe the arm holding the marker is still moving as though the User's character is running.

Expected Results:
The Running animation must not appear while the User's Character is sliding or jumping.

NOTE(1): The animation distorts the Users aim wile in the air or sliding on the ground.",,39745,39745,,AMP QA (E)\Xbox 360,,6. Dev - Open
6251,C,Always (100%),10/22/08 X360,Gameplay,Gameplay,"Gameplay - Gameplay: When sprinting and jumping over a beam bunker, if the user relases the Left Bumper, the user continues to sprint","Summary:
During gameplay in any Speedball match, if the user sprints towards a beam bunker, jumps over it, then releases the Left Bumper just as the user's character lands, the user's character continues to perform the sprint action.

Steps to Reproduce:
1) From Main Menu, select any mode of play.
2) Select any Speedball match in any location that has jumpable beam bunkers (e.g. the NPPL Buffalo Tournament in Career Mode).
3) When gameplay begins, eliminate all AI opponents and grab the flag before friendly AI characters do.
4) Find any beam bunker the user is able to jump over, and back away from it so that it will only take the user ~5 seconds to sprint towards the bunker and jump it.
5) Simultaneously press the Left Bumper and Left Stick forward to sprint towards the beam bunker, and immediately begin counting.
6) When the user's character is close enough to jump over the bunker, press the A button to jump.
7) Just as the user's character lands (~5 seconds after beginning the sprint), release ONLY the Left Bumper so that the user is only pressing the Left Stick forward, and observe that the user character continues to sprint.

Expected Results:
When the user releases the Left Bumper, the user's character must stop sprinting.

NOTE(1): Bug appears to be timing specific. When the user simultaneously presses the Left Bumper and Left Stick forward, the user should immediately begin counting seconds. It should only take ~5 seconds from the time the user starts running until the time the user's character lands.

NOTE(2): When the bug occurs, the user's character continues to sprint (the marker continues to pump up and down) until the user turns using the Right Stick at a sharp angle. The user is also able to shoot their marker while it is pumping up and down.",,39745,39745,,AMP QA (E)\Xbox 360,,6. Dev - Open
6248,S,Frequently (80%-89%),10/23/08 PS3,Multiplayer,1st Party Standards,Frequently - TRC [R021] - Multiplayer: The user experiences a Loading screen longer than 2 minutes when signing out and signing back in within the first 11 SECONDS of the Loading Screen from the Game Lobby into Gameplay,"Summary:
The user experiences a Loading screen longer than 2 minutes when signing out and signing back in within the first 11 SECONDS of the Loading Screen from the Game Lobby into Gameplay.

Steps to Reproduce:
1) User 1 creates a default Player Match.
2) User 2 joins User 1's match.
3) User 1 begins the lobby countdown.
4) User 1 presses the PS Menu button, and prepares to sign-out by highlighting their Online ID.
5) User 1 signs-out as quickly as possible when the loading screen appears.
6) User 1 immediately signs-in to their Online ID after signing out. (Timing specific, needs to be done as quickly as possible)
7) Users observe a loading screen of 2 minutes or longer.

Expected Results:
Users must not experience a Loading Screen lasting longer than 30 seconds.

NOTE(1): Host and Client's connection times out and they are returned to the menu system.
NOTE(2): Also occurs during Ranked Match.
NOTE(3): Host recieves an incorrect ""Connection with the host has been lost"" message.

TRC [R021] - The title does not leave the User in an unplayable state for long periods of time.","[vDev13 Fun Labs (AMP Dev) -- 10/27/2008 03:33:53 PM]
We could not reproduce this bug. It may be fixed.
If it still occurs please send a video capture. 

[Dean Fingerholz (AMP QA Lead) -- 10/28/2008 09:45:59 AM]
Video on FTP here: /Paintball/AMP QA Bug Captures and Dumps/Video Capture/PS3

[vDev13 Fun Labs (AMP Dev) -- 10/28/2008 01:04:27 PM]
could not reproduce it

[John Hart (AMP QA Lead) -- 10/29/2008 05:37:28 AM]
Verified in the 10/28 build. Steps to reproduce has been edited and simplified.",39745,39750,,AMP QA (E)\PS3,,6. Dev - Open
6246,A,Always (100%),10/23/08 Ps2,Woodsball - Train Depot Field,Collision Detection,Collision Detection - Woodsball - Train Depot Field: User's character is able to clip into and get stuck in side of the train cars.,"Summary:
During gameplay in Woodsball- Train Depot Field, if the user's character moves to a train car, moves to the end without the hitch, when facing the end of the train car move just to the left of the right wheel, move into the prone position, on the way into the prone position press forward, move into the crouch position when one the ground, Observe that the user's character is clipping the train and is now stuck in the train. 

Steps to Reproduce:
1) Enter gameplay in Woodsball- Train Depot Field,
2) Moves to a train car
3) Move to the end without the hitch
4) Face the end of the train car,
5) Move just to the left of the right wheel, while pressing against the end of the train,
6) Move into the prone position,
7) On the way into the prone position move forward by pressing up on the left analog stick,
8) Move into the crouch position as quick as possible,
9) Observe that the user's character is clipping the train and is now stuck in the train.

Expected Results:
User's character must not become stuck.

Note(1)
Video Capture is available.",,39745,39745,,AMP QA (E)\PS2,,6. Dev - Open
